IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.5.150,2096,2096,TRUE,JP,Asia Pacific,Tokyo,116,9.69
47.74.15.117,80,80,FALSE,JP,Asia Pacific,Tokyo,91,9.67
47.245.54.140,80,80,FALSE,JP,Asia Pacific,Tokyo,114,9.67
47.74.42.111,2053,2053,TRUE,JP,Asia Pacific,Tokyo,104,9.67
47.91.14.47,80,80,FALSE,JP,Asia Pacific,Tokyo,85,9.67
47.74.23.99,8880,8880,FALSE,JP,Asia Pacific,Tokyo,88,9.66
47.245.52.153,2087,2087,TRUE,JP,Asia Pacific,Tokyo,209,9.66
47.91.29.108,8880,0,FALSE,JP,Asia Pacific,Tokyo,102,9.66
47.74.36.154,2087,2087,TRUE,JP,Asia Pacific,Tokyo,88,9.65
47.91.25.66,2095,2095,FALSE,JP,Asia Pacific,Tokyo,111,9.64
47.74.6.16,2083,2083,TRUE,JP,Asia Pacific,Tokyo,146,9.63
47.74.45.143,2053,2053,TRUE,JP,Asia Pacific,Tokyo,97,9.63
47.74.54.145,2095,2095,FALSE,JP,Asia Pacific,Tokyo,93,9.6
47.91.2.165,2083,2083,TRUE,JP,Asia Pacific,Tokyo,91,9.59
47.245.56.29,8443,8443,TRUE,JP,Asia Pacific,Tokyo,238,9.59
47.245.41.84,2087,2087,TRUE,JP,Asia Pacific,Tokyo,311,9.58
47.74.12.139,2082,2082,FALSE,JP,Asia Pacific,Tokyo,88,9.57
47.91.10.228,80,80,FALSE,JP,Asia Pacific,Tokyo,96,9.56
47.74.45.143,2087,2087,TRUE,JP,Asia Pacific,Tokyo,115,9.56
47.74.5.150,2083,2083,TRUE,JP,Asia Pacific,Tokyo,152,9.56
47.74.10.135,2052,2052,FALSE,JP,Asia Pacific,Tokyo,85,9.55
47.74.27.211,2086,2086,FALSE,JP,Asia Pacific,Tokyo,73,9.53
47.91.10.228,8080,8080,FALSE,JP,Asia Pacific,Tokyo,90,9.51
47.91.17.102,2053,2053,TRUE,JP,Asia Pacific,Tokyo,104,9.51
47.74.15.80,2095,2095,FALSE,JP,Asia Pacific,Tokyo,82,9.5
47.74.12.139,2053,2053,TRUE,JP,Asia Pacific,Tokyo,101,9.5
47.74.26.132,8080,8080,FALSE,JP,Asia Pacific,Tokyo,104,9.49
8.209.248.161,8880,8880,FALSE,JP,Asia Pacific,Tokyo,85,9.48
47.91.2.165,8880,8880,FALSE,JP,Asia Pacific,Tokyo,85,9.47
8.219.55.31,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,9.47
47.74.34.73,2053,2053,TRUE,JP,Asia Pacific,Tokyo,68,9.46
8.209.243.137,2082,2082,FALSE,JP,Asia Pacific,Tokyo,131,9.45
47.74.27.94,2083,2083,TRUE,JP,Asia Pacific,Tokyo,190,9.45
47.74.13.239,2053,2053,TRUE,JP,Asia Pacific,Tokyo,161,9.44
47.74.27.94,80,80,FALSE,JP,Asia Pacific,Tokyo,77,9.44
47.74.2.65,2087,2087,TRUE,JP,Asia Pacific,Tokyo,164,9.42
47.91.29.108,8080,8080,FALSE,JP,Asia Pacific,Tokyo,103,9.42
47.74.43.95,2083,2083,TRUE,JP,Asia Pacific,Tokyo,156,9.41
47.74.4.47,2095,2095,FALSE,JP,Asia Pacific,Tokyo,87,9.41
47.74.54.145,2087,2087,TRUE,JP,Asia Pacific,Tokyo,104,9.4
47.74.26.131,80,80,FALSE,JP,Asia Pacific,Tokyo,77,9.4
47.74.42.111,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,9.39
47.245.54.197,2082,2082,FALSE,JP,Asia Pacific,Tokyo,121,9.39
8.219.153.237,2095,2095,FALSE,JP,Asia Pacific,Tokyo,92,9.38
47.245.57.109,2087,2087,TRUE,JP,Asia Pacific,Tokyo,228,9.38
47.74.34.73,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,9.38
47.74.18.121,2086,2086,FALSE,JP,Asia Pacific,Tokyo,84,9.37
47.245.57.109,8080,8080,FALSE,JP,Asia Pacific,Tokyo,96,9.36
47.245.54.197,2096,2096,TRUE,JP,Asia Pacific,Tokyo,194,9.36
47.245.56.50,8443,8443,TRUE,JP,Asia Pacific,Tokyo,145,9.34
47.91.3.112,8880,8880,FALSE,JP,Asia Pacific,Tokyo,83,9.32
47.245.52.240,80,80,FALSE,JP,Asia Pacific,Tokyo,86,9.31
47.74.26.132,8443,8443,TRUE,JP,Asia Pacific,Tokyo,101,9.31
47.74.11.219,8080,8080,FALSE,JP,Asia Pacific,Tokyo,75,9.3
47.74.16.255,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,9.3
47.74.41.136,2086,2086,FALSE,JP,Asia Pacific,Tokyo,91,9.29
47.245.12.179,2083,2083,TRUE,JP,Asia Pacific,Tokyo,239,9.28
47.91.21.107,2086,2086,FALSE,JP,Asia Pacific,Tokyo,79,9.28
47.74.36.154,80,80,FALSE,JP,Asia Pacific,Tokyo,81,9.28
47.236.125.62,2052,2052,FALSE,JP,Asia Pacific,Tokyo,79,9.27
47.74.9.174,2083,2083,TRUE,JP,Asia Pacific,Tokyo,97,9.27
47.74.49.62,2083,2083,TRUE,JP,Asia Pacific,Tokyo,86,9.27
47.74.15.117,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,9.26
8.209.243.137,2095,2095,FALSE,JP,Asia Pacific,Tokyo,76,9.26
47.74.57.159,2082,2082,FALSE,JP,Asia Pacific,Tokyo,90,9.26
47.74.5.99,2087,2087,TRUE,JP,Asia Pacific,Tokyo,198,9.24
47.91.22.115,2086,2086,FALSE,JP,Asia Pacific,Tokyo,80,9.24
8.209.242.25,2086,2086,FALSE,JP,Asia Pacific,Tokyo,101,9.24
47.91.22.115,2053,2053,TRUE,JP,Asia Pacific,Tokyo,288,9.22
47.74.55.207,8443,8443,TRUE,JP,Asia Pacific,Tokyo,117,9.21
47.74.43.95,2086,2086,FALSE,JP,Asia Pacific,Tokyo,87,9.21
47.245.56.50,80,80,FALSE,JP,Asia Pacific,Tokyo,99,9.19
47.245.59.133,2087,2087,TRUE,JP,Asia Pacific,Tokyo,189,9.18
47.91.25.66,2052,2052,FALSE,JP,Asia Pacific,Tokyo,91,9.18
47.245.37.41,2083,2083,TRUE,JP,Asia Pacific,Tokyo,247,9.16
47.245.55.94,2083,2083,TRUE,JP,Asia Pacific,Tokyo,302,9.15
47.74.13.239,2086,2086,FALSE,JP,Asia Pacific,Tokyo,87,9.15
47.74.2.65,8443,8443,TRUE,JP,Asia Pacific,Tokyo,106,9.14
47.74.11.251,2086,2086,FALSE,JP,Asia Pacific,Tokyo,83,9.14
47.74.15.120,80,80,FALSE,JP,Asia Pacific,Tokyo,85,9.14
47.74.57.159,2087,2087,TRUE,JP,Asia Pacific,Tokyo,86,9.13
47.74.36.154,2052,2052,FALSE,JP,Asia Pacific,Tokyo,70,9.12
47.74.16.67,80,80,FALSE,JP,Asia Pacific,Tokyo,81,9.11
47.74.11.219,2052,2052,FALSE,JP,Asia Pacific,Tokyo,105,9.1
47.91.23.146,8080,8080,FALSE,JP,Asia Pacific,Tokyo,87,9.1
47.245.59.188,2053,2053,TRUE,JP,Asia Pacific,Tokyo,180,9.1
47.74.41.87,2087,2087,TRUE,JP,Asia Pacific,Tokyo,77,9.09
47.91.2.165,2096,2096,TRUE,JP,Asia Pacific,Tokyo,133,9.07
47.91.19.249,2086,2086,FALSE,JP,Asia Pacific,Tokyo,86,9.06
47.74.40.13,2087,2087,TRUE,JP,Asia Pacific,Tokyo,118,9.06
8.209.248.161,2095,2095,FALSE,JP,Asia Pacific,Tokyo,93,9.04
8.222.153.11,80,80,FALSE,JP,Asia Pacific,Tokyo,95,9.04
47.245.53.50,8443,8443,TRUE,JP,Asia Pacific,Tokyo,186,9.03
47.91.15.247,80,80,FALSE,JP,Asia Pacific,Tokyo,75,9.03
47.245.55.94,80,80,FALSE,JP,Asia Pacific,Tokyo,91,9.02
47.74.4.47,2086,2086,FALSE,JP,Asia Pacific,Tokyo,83,9.01
47.245.58.250,2087,2087,TRUE,JP,Asia Pacific,Tokyo,87,9.01
47.74.27.151,8880,8880,FALSE,JP,Asia Pacific,Tokyo,100,9.01
8.209.243.99,80,80,FALSE,JP,Asia Pacific,Tokyo,78,9.01
47.74.5.99,2086,2086,FALSE,JP,Asia Pacific,Tokyo,85,9
47.74.12.139,8080,8080,FALSE,JP,Asia Pacific,Tokyo,89,9
47.236.125.62,2095,2095,FALSE,JP,Asia Pacific,Tokyo,328,8.99
8.222.153.11,8880,8880,FALSE,JP,Asia Pacific,Tokyo,112,8.99
47.245.56.50,2096,2096,TRUE,JP,Asia Pacific,Tokyo,194,8.98
47.245.15.39,2087,2087,TRUE,JP,Asia Pacific,Tokyo,155,8.98
8.209.243.99,2095,2095,FALSE,JP,Asia Pacific,Tokyo,102,8.98
47.74.46.84,2096,2096,TRUE,JP,Asia Pacific,Tokyo,117,8.97
47.245.58.250,2083,2083,TRUE,JP,Asia Pacific,Tokyo,264,8.95
47.74.9.174,2096,2096,TRUE,JP,Asia Pacific,Tokyo,169,8.95
47.245.56.29,2082,2082,FALSE,JP,Asia Pacific,Tokyo,105,8.94
47.74.40.13,8443,0,TRUE,JP,Asia Pacific,Tokyo,80,8.94
47.245.57.109,2095,2095,FALSE,JP,Asia Pacific,Tokyo,90,8.93
47.245.15.207,2087,2087,TRUE,JP,Asia Pacific,Tokyo,90,8.93
47.91.14.62,2083,2083,TRUE,JP,Asia Pacific,Tokyo,151,8.92
47.74.34.162,80,80,FALSE,JP,Asia Pacific,Tokyo,71,8.9
47.74.27.211,8880,8880,FALSE,JP,Asia Pacific,Tokyo,83,8.89
47.74.41.136,2083,2083,TRUE,JP,Asia Pacific,Tokyo,155,8.89
47.245.54.140,2052,2052,FALSE,JP,Asia Pacific,Tokyo,83,8.89
47.74.54.145,2082,2082,FALSE,JP,Asia Pacific,Tokyo,81,8.87
47.74.11.9,2087,2087,TRUE,JP,Asia Pacific,Tokyo,169,8.86
47.74.16.67,2082,2082,FALSE,JP,Asia Pacific,Tokyo,98,8.86
47.91.29.143,8443,8443,TRUE,JP,Asia Pacific,Tokyo,112,8.82
47.74.37.50,8080,8080,FALSE,JP,Asia Pacific,Tokyo,73,8.82
47.91.10.228,2087,2087,TRUE,JP,Asia Pacific,Tokyo,86,8.81
47.74.16.67,8880,8880,FALSE,JP,Asia Pacific,Tokyo,82,8.81
47.74.34.38,80,80,FALSE,JP,Asia Pacific,Tokyo,73,8.81
47.245.52.240,2053,2053,TRUE,JP,Asia Pacific,Tokyo,187,8.8
8.209.243.172,2086,2086,FALSE,JP,Asia Pacific,Tokyo,84,8.8
8.219.153.237,2052,2052,FALSE,JP,Asia Pacific,Tokyo,88,8.8
47.74.34.135,80,80,FALSE,JP,Asia Pacific,Tokyo,78,8.8
47.245.54.197,2052,2052,FALSE,JP,Asia Pacific,Tokyo,82,8.78
47.74.2.65,2083,2083,TRUE,JP,Asia Pacific,Tokyo,94,8.78
47.245.41.69,8443,8443,TRUE,JP,Asia Pacific,Tokyo,179,8.77
47.91.1.199,2087,2087,TRUE,JP,Asia Pacific,Tokyo,153,8.76
47.91.14.62,2095,2095,FALSE,JP,Asia Pacific,Tokyo,88,8.75
47.91.29.108,80,80,FALSE,JP,Asia Pacific,Tokyo,121,8.75
8.209.252.13,2086,2086,FALSE,JP,Asia Pacific,Tokyo,94,8.75
47.91.3.135,2053,2053,TRUE,JP,Asia Pacific,Tokyo,141,8.74
47.91.17.102,8080,8080,FALSE,JP,Asia Pacific,Tokyo,86,8.72
47.245.56.121,2096,2096,TRUE,JP,Asia Pacific,Tokyo,199,8.71
47.245.54.58,8443,8443,TRUE,JP,Asia Pacific,Tokyo,253,8.71
47.74.50.249,8443,8443,TRUE,JP,Asia Pacific,Tokyo,95,8.7
47.245.54.58,2087,2087,TRUE,JP,Asia Pacific,Tokyo,202,8.7
47.91.31.235,2053,2053,TRUE,JP,Asia Pacific,Tokyo,113,8.69
47.91.3.112,8443,8443,TRUE,JP,Asia Pacific,Tokyo,134,8.69
47.74.0.183,2083,2083,TRUE,JP,Asia Pacific,Tokyo,106,8.69
47.245.58.250,2053,2053,TRUE,JP,Asia Pacific,Tokyo,210,8.68
47.74.15.80,8080,8080,FALSE,JP,Asia Pacific,Tokyo,108,8.68
47.74.11.251,2087,2087,TRUE,JP,Asia Pacific,Tokyo,113,8.66
8.209.240.229,8080,8080,FALSE,JP,Asia Pacific,Tokyo,86,8.65
47.74.22.171,2086,2086,FALSE,JP,Asia Pacific,Tokyo,103,8.65
47.74.36.154,2082,2082,FALSE,JP,Asia Pacific,Tokyo,67,8.64
47.74.26.132,8880,8880,FALSE,JP,Asia Pacific,Tokyo,83,8.64
47.74.57.159,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,8.64
47.245.62.84,2053,2053,TRUE,JP,Asia Pacific,Tokyo,179,8.63
47.74.3.2,8080,8080,FALSE,JP,Asia Pacific,Tokyo,89,8.63
47.74.7.51,8443,8443,TRUE,JP,Asia Pacific,Tokyo,206,8.63
47.74.46.84,2082,2082,FALSE,JP,Asia Pacific,Tokyo,90,8.6
47.74.15.120,2096,2096,TRUE,JP,Asia Pacific,Tokyo,178,8.6
8.209.248.161,2086,2086,FALSE,JP,Asia Pacific,Tokyo,86,8.6
47.74.34.73,2087,2087,TRUE,JP,Asia Pacific,Tokyo,122,8.59
47.245.9.228,2083,2083,TRUE,JP,Asia Pacific,Tokyo,317,8.59
47.245.52.240,2052,2052,FALSE,JP,Asia Pacific,Tokyo,74,8.59
47.74.9.174,2095,2095,FALSE,JP,Asia Pacific,Tokyo,70,8.58
47.74.11.9,2086,2086,FALSE,JP,Asia Pacific,Tokyo,87,8.58
47.91.21.127,8443,8443,TRUE,JP,Asia Pacific,Tokyo,154,8.58
47.91.18.207,2087,2087,TRUE,JP,Asia Pacific,Tokyo,114,8.58
47.91.10.228,2086,2086,FALSE,JP,Asia Pacific,Tokyo,169,8.58
47.74.11.9,2052,2052,FALSE,JP,Asia Pacific,Tokyo,85,8.57
8.209.246.24,80,80,FALSE,JP,Asia Pacific,Tokyo,77,8.55
47.91.14.47,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,8.54
47.74.8.238,2083,2083,TRUE,JP,Asia Pacific,Tokyo,157,8.54
47.74.22.171,2052,2052,FALSE,JP,Asia Pacific,Tokyo,72,8.53
8.222.153.11,8080,8080,FALSE,JP,Asia Pacific,Tokyo,124,8.53
47.91.2.5,2096,2096,TRUE,JP,Asia Pacific,Tokyo,137,8.52
47.74.11.251,2096,2096,TRUE,JP,Asia Pacific,Tokyo,157,8.51
47.91.14.69,8443,8443,TRUE,JP,Asia Pacific,Tokyo,169,8.49
47.91.3.112,2083,2083,TRUE,JP,Asia Pacific,Tokyo,118,8.49
47.245.54.98,2083,2083,TRUE,JP,Asia Pacific,Tokyo,267,8.48
47.91.17.102,80,80,FALSE,JP,Asia Pacific,Tokyo,75,8.48
47.74.13.200,8443,8443,TRUE,JP,Asia Pacific,Tokyo,121,8.47
47.91.18.207,2083,2083,TRUE,JP,Asia Pacific,Tokyo,147,8.46
47.74.34.162,8080,8080,FALSE,JP,Asia Pacific,Tokyo,83,8.44
47.74.18.121,2082,2082,FALSE,JP,Asia Pacific,Tokyo,89,8.43
47.74.13.66,2052,2052,FALSE,JP,Asia Pacific,Tokyo,90,8.42
47.74.23.99,2082,2082,FALSE,JP,Asia Pacific,Tokyo,86,8.42
47.91.29.143,2082,2082,FALSE,JP,Asia Pacific,Tokyo,78,8.4
47.74.5.150,8080,8080,FALSE,JP,Asia Pacific,Tokyo,93,8.4
47.74.43.95,8080,8080,FALSE,JP,Asia Pacific,Tokyo,77,8.39
47.74.13.200,2096,2096,TRUE,JP,Asia Pacific,Tokyo,97,8.39
47.74.14.85,8443,8443,TRUE,JP,Asia Pacific,Tokyo,176,8.39
47.74.54.33,8443,8443,TRUE,JP,Asia Pacific,Tokyo,115,8.39
47.245.52.240,2095,2095,FALSE,JP,Asia Pacific,Tokyo,96,8.39
47.74.27.211,2083,2083,TRUE,JP,Asia Pacific,Tokyo,142,8.38
47.91.14.47,2095,2095,FALSE,JP,Asia Pacific,Tokyo,91,8.38
47.245.54.58,2086,2086,FALSE,JP,Asia Pacific,Tokyo,82,8.37
8.219.153.237,2086,2086,FALSE,JP,Asia Pacific,Tokyo,114,8.37
47.74.47.100,2095,2095,FALSE,JP,Asia Pacific,Tokyo,69,8.35
8.222.153.11,2095,2095,FALSE,JP,Asia Pacific,Tokyo,124,8.33
47.91.29.143,2083,2083,TRUE,JP,Asia Pacific,Tokyo,109,8.33
47.245.2.231,2096,2096,TRUE,JP,Asia Pacific,Tokyo,310,8.33
47.74.40.13,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,8.32
47.245.11.62,2096,2096,TRUE,JP,Asia Pacific,Tokyo,269,8.32
47.74.9.174,8880,8880,FALSE,JP,Asia Pacific,Tokyo,76,8.32
47.74.0.183,2086,2086,FALSE,JP,Asia Pacific,Tokyo,90,8.31
47.74.23.99,2052,2052,FALSE,JP,Asia Pacific,Tokyo,81,8.31
8.219.153.237,2052,2052,FALSE,JP,Asia Pacific,Tokyo,85,8.31
47.74.4.47,2096,2096,TRUE,JP,Asia Pacific,Tokyo,157,8.31
8.219.153.237,2082,2082,FALSE,JP,Asia Pacific,Tokyo,95,8.28
47.74.52.188,2096,2096,TRUE,JP,Asia Pacific,Tokyo,100,8.27
8.219.55.31,2082,2082,FALSE,JP,Asia Pacific,Tokyo,100,8.27
47.74.43.24,80,80,FALSE,JP,Asia Pacific,Tokyo,75,8.26
47.74.13.66,2083,2083,TRUE,JP,Asia Pacific,Tokyo,205,8.25
47.245.54.98,2086,2086,FALSE,JP,Asia Pacific,Tokyo,79,8.24
47.74.5.99,2053,2053,TRUE,JP,Asia Pacific,Tokyo,199,8.24
47.245.55.94,2095,2095,FALSE,JP,Asia Pacific,Tokyo,97,8.23
47.91.23.146,8880,8880,FALSE,JP,Asia Pacific,Tokyo,78,8.23
47.74.13.200,80,80,FALSE,JP,Asia Pacific,Tokyo,79,8.22
47.91.3.112,8080,8080,FALSE,JP,Asia Pacific,Tokyo,93,8.22
47.74.8.238,80,80,FALSE,JP,Asia Pacific,Tokyo,84,8.21
47.91.14.69,8880,8880,FALSE,JP,Asia Pacific,Tokyo,82,8.21
47.74.11.9,2083,2083,TRUE,JP,Asia Pacific,Tokyo,143,8.21
47.74.13.66,2096,2096,TRUE,JP,Asia Pacific,Tokyo,113,8.2
47.245.59.133,8443,8443,TRUE,JP,Asia Pacific,Tokyo,175,8.2
47.245.55.99,8443,8443,TRUE,JP,Asia Pacific,Tokyo,252,8.2
47.91.2.165,8443,8443,TRUE,JP,Asia Pacific,Tokyo,109,8.19
47.245.30.208,2083,2083,TRUE,JP,Asia Pacific,Tokyo,226,8.18
47.74.12.124,2083,2083,TRUE,JP,Asia Pacific,Tokyo,164,8.17
8.209.252.13,2095,2095,FALSE,JP,Asia Pacific,Tokyo,94,8.17
47.245.56.50,2086,2086,FALSE,JP,Asia Pacific,Tokyo,90,8.16
47.74.43.24,8443,8443,TRUE,JP,Asia Pacific,Tokyo,120,8.16
47.74.11.9,80,80,FALSE,JP,Asia Pacific,Tokyo,90,8.15
47.74.34.135,2087,2087,TRUE,JP,Asia Pacific,Tokyo,121,8.15
47.236.125.62,80,80,FALSE,JP,Asia Pacific,Tokyo,99,8.15
47.74.7.51,8080,8080,FALSE,JP,Asia Pacific,Tokyo,80,8.14
47.74.6.16,8080,8080,FALSE,JP,Asia Pacific,Tokyo,124,8.13
47.91.29.108,8880,8880,FALSE,JP,Asia Pacific,Tokyo,97,8.13
47.74.55.207,2082,2082,FALSE,JP,Asia Pacific,Tokyo,77,8.12
47.74.10.135,8880,8880,FALSE,JP,Asia Pacific,Tokyo,86,8.11
47.245.56.29,2086,2086,FALSE,JP,Asia Pacific,Tokyo,89,8.11
47.74.52.104,2096,2096,TRUE,JP,Asia Pacific,Tokyo,80,8.1
47.74.35.138,2095,2095,FALSE,JP,Asia Pacific,Tokyo,73,8.09
47.91.19.249,2087,2087,TRUE,JP,Asia Pacific,Tokyo,161,8.09
47.245.37.12,2096,2096,TRUE,JP,Asia Pacific,Tokyo,227,8.07
8.219.55.31,80,80,FALSE,JP,Asia Pacific,Tokyo,78,8.06
8.209.246.24,8080,8080,FALSE,JP,Asia Pacific,Tokyo,126,8.06
47.91.15.247,8880,8880,FALSE,JP,Asia Pacific,Tokyo,103,8.04
47.245.37.41,2096,2096,TRUE,JP,Asia Pacific,Tokyo,325,8.02
47.91.25.66,2053,2053,TRUE,JP,Asia Pacific,Tokyo,141,8.02
47.91.16.198,2083,2083,TRUE,JP,Asia Pacific,Tokyo,136,8.01
8.209.252.13,2082,2082,FALSE,JP,Asia Pacific,Tokyo,80,8.01
47.74.5.233,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,8.01
47.91.21.149,2086,2086,FALSE,JP,Asia Pacific,Tokyo,81,8
47.91.21.107,8880,8880,FALSE,JP,Asia Pacific,Tokyo,96,8
8.209.240.229,2095,2095,FALSE,JP,Asia Pacific,Tokyo,95,7.99
47.245.54.197,8443,8443,TRUE,JP,Asia Pacific,Tokyo,194,7.98
47.74.57.159,80,80,FALSE,JP,Asia Pacific,Tokyo,75,7.98
47.245.34.140,8443,8443,TRUE,JP,Asia Pacific,Tokyo,335,7.98
47.245.56.50,2083,2083,TRUE,JP,Asia Pacific,Tokyo,161,7.97
47.245.52.153,2083,2083,TRUE,JP,Asia Pacific,Tokyo,208,7.97
47.74.52.188,2052,2052,FALSE,JP,Asia Pacific,Tokyo,86,7.97
8.209.222.31,2086,2086,FALSE,JP,Asia Pacific,Tokyo,77,7.96
47.245.11.118,2083,2083,TRUE,JP,Asia Pacific,Tokyo,266,7.95
47.236.125.62,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,7.92
47.74.13.200,2083,2083,TRUE,JP,Asia Pacific,Tokyo,170,7.92
47.74.10.135,2096,2096,TRUE,JP,Asia Pacific,Tokyo,164,7.92
8.209.243.137,2086,2086,FALSE,JP,Asia Pacific,Tokyo,109,7.91
47.74.13.66,8080,8080,FALSE,JP,Asia Pacific,Tokyo,73,7.91
47.245.59.244,2087,2087,TRUE,JP,Asia Pacific,Tokyo,209,7.9
47.74.37.50,8443,8443,TRUE,JP,Asia Pacific,Tokyo,97,7.9
47.245.33.56,2053,2053,TRUE,JP,Asia Pacific,Tokyo,269,7.9
47.245.52.240,8080,8080,FALSE,JP,Asia Pacific,Tokyo,121,7.89
47.74.14.85,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,7.89
47.245.14.160,2096,2096,TRUE,JP,Asia Pacific,Tokyo,215,7.89
47.74.13.239,8443,8443,TRUE,JP,Asia Pacific,Tokyo,115,7.87
47.91.23.146,8443,8443,TRUE,JP,Asia Pacific,Tokyo,151,7.87
47.245.13.93,2083,2083,TRUE,JP,Asia Pacific,Tokyo,253,7.86
47.91.2.5,8880,8880,FALSE,JP,Asia Pacific,Tokyo,82,7.86
47.245.56.50,2096,2096,TRUE,JP,Asia Pacific,Tokyo,411,7.85
47.74.34.73,2095,2095,FALSE,JP,Asia Pacific,Tokyo,77,7.85
47.245.37.89,2053,2053,TRUE,JP,Asia Pacific,Tokyo,267,7.85
47.91.29.108,2095,2095,FALSE,JP,Asia Pacific,Tokyo,73,7.85
47.74.41.87,2083,2083,TRUE,JP,Asia Pacific,Tokyo,83,7.81
8.219.55.31,2086,2086,FALSE,JP,Asia Pacific,Tokyo,73,7.81
47.74.18.121,8080,8080,FALSE,JP,Asia Pacific,Tokyo,85,7.8
47.91.17.102,2052,2052,FALSE,JP,Asia Pacific,Tokyo,97,7.8
47.245.54.140,8880,8880,FALSE,JP,Asia Pacific,Tokyo,94,7.79
47.245.54.98,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,7.79
47.245.56.29,2095,2095,FALSE,JP,Asia Pacific,Tokyo,107,7.77
47.245.56.207,2082,2082,FALSE,JP,Asia Pacific,Tokyo,82,7.77
47.74.39.194,2087,2087,TRUE,JP,Asia Pacific,Tokyo,73,7.76
47.74.39.194,2052,2052,FALSE,JP,Asia Pacific,Tokyo,69,7.75
47.74.13.94,2053,2053,TRUE,JP,Asia Pacific,Tokyo,176,7.75
8.219.66.156,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,7.74
47.91.3.112,2096,2096,TRUE,JP,Asia Pacific,Tokyo,153,7.73
47.74.11.9,2095,2095,FALSE,JP,Asia Pacific,Tokyo,75,7.73
47.245.54.197,2095,2095,FALSE,JP,Asia Pacific,Tokyo,95,7.73
47.74.36.154,8880,8880,FALSE,JP,Asia Pacific,Tokyo,82,7.73
47.245.59.188,2086,2086,FALSE,JP,Asia Pacific,Tokyo,84,7.72
47.74.3.2,2096,2096,TRUE,JP,Asia Pacific,Tokyo,109,7.72
47.74.15.117,2096,2096,TRUE,JP,Asia Pacific,Tokyo,143,7.7
47.74.27.151,2087,2087,TRUE,JP,Asia Pacific,Tokyo,160,7.7
47.91.10.241,8880,8880,FALSE,JP,Asia Pacific,Tokyo,100,7.69
47.74.45.143,80,80,FALSE,JP,Asia Pacific,Tokyo,85,7.69
47.91.14.62,2096,2096,TRUE,JP,Asia Pacific,Tokyo,144,7.68
8.209.242.25,80,80,FALSE,JP,Asia Pacific,Tokyo,87,7.67
8.209.242.25,8880,8880,FALSE,JP,Asia Pacific,Tokyo,94,7.67
47.91.14.47,2082,2082,FALSE,JP,Asia Pacific,Tokyo,127,7.65
47.74.15.117,2053,2053,TRUE,JP,Asia Pacific,Tokyo,189,7.64
47.245.30.208,2053,2053,TRUE,JP,Asia Pacific,Tokyo,222,7.64
47.91.22.115,8880,8880,FALSE,JP,Asia Pacific,Tokyo,84,7.64
47.245.58.250,2087,2087,TRUE,JP,Asia Pacific,Tokyo,214,7.63
47.74.26.131,2052,2052,FALSE,JP,Asia Pacific,Tokyo,81,7.63
47.74.11.9,2053,2053,TRUE,JP,Asia Pacific,Tokyo,173,7.63
8.222.153.11,2082,2082,FALSE,JP,Asia Pacific,Tokyo,112,7.63
47.74.34.162,8880,8880,FALSE,JP,Asia Pacific,Tokyo,76,7.62
47.91.29.143,2052,2052,FALSE,JP,Asia Pacific,Tokyo,77,7.61
8.219.55.31,2095,2095,FALSE,JP,Asia Pacific,Tokyo,93,7.59
47.91.3.112,2086,2086,FALSE,JP,Asia Pacific,Tokyo,78,7.58
47.245.57.109,2083,2083,TRUE,JP,Asia Pacific,Tokyo,180,7.57
47.74.6.16,8880,8880,FALSE,JP,Asia Pacific,Tokyo,84,7.57
47.245.53.50,2083,2083,TRUE,JP,Asia Pacific,Tokyo,138,7.57
47.74.26.131,2096,2096,TRUE,JP,Asia Pacific,Tokyo,170,7.56
47.74.41.87,8443,8443,TRUE,JP,Asia Pacific,Tokyo,76,7.56
47.245.28.255,2083,2083,TRUE,JP,Asia Pacific,Tokyo,268,7.55
47.91.31.231,8880,8880,FALSE,JP,Asia Pacific,Tokyo,80,7.53
47.245.15.207,2096,2096,TRUE,JP,Asia Pacific,Tokyo,283,7.52
8.219.153.237,8880,8880,FALSE,JP,Asia Pacific,Tokyo,136,7.52
47.74.42.17,2082,2082,FALSE,JP,Asia Pacific,Tokyo,85,7.52
47.91.16.214,8880,8880,FALSE,JP,Asia Pacific,Tokyo,95,7.51
47.74.26.132,2052,2052,FALSE,JP,Asia Pacific,Tokyo,92,7.51
47.245.57.109,2052,2052,FALSE,JP,Asia Pacific,Tokyo,90,7.51
47.74.46.206,2082,2082,FALSE,JP,Asia Pacific,Tokyo,91,7.51
