IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
140.238.39.33,8080,8080,FALSE,JP,Asia Pacific,Tokyo,82,10.38
140.238.51.184,8443,8443,TRUE,JP,Asia Pacific,Tokyo,138,10.38
138.3.250.115,443,443,TRUE,DE,Europe,DEnkfurt,175,10.38
158.101.94.15,2052,2052,FALSE,JP,Asia Pacific,Tokyo,75,10.37
168.138.205.195,2095,2095,FALSE,JP,Asia Pacific,Tokyo,70,10.37
158.101.140.252,2083,2083,TRUE,JP,Asia Pacific,Tokyo,70,10.37
131.186.37.69,2082,2082,FALSE,JP,Asia Pacific,Tokyo,80,10.37
168.138.206.68,8080,8080,FALSE,JP,Asia Pacific,Tokyo,67,10.37
158.101.149.52,2083,2083,TRUE,JP,Asia Pacific,Tokyo,99,10.37
140.238.40.136,2095,2095,FALSE,JP,Asia Pacific,Tokyo,89,10.37
168.138.200.159,8880,8880,FALSE,JP,Asia Pacific,Tokyo,74,10.36
140.238.36.248,2052,2052,FALSE,JP,Asia Pacific,Tokyo,79,10.36
168.138.209.244,2052,2052,FALSE,JP,Asia Pacific,Tokyo,152,10.36
132.145.121.175,2052,2052,FALSE,JP,Asia Pacific,Tokyo,88,10.36
158.101.158.238,8443,8443,TRUE,JP,Asia Pacific,Tokyo,93,10.35
140.238.62.12,2095,2095,FALSE,JP,Asia Pacific,Tokyo,71,10.35
131.186.35.189,8443,8443,TRUE,JP,Asia Pacific,Tokyo,117,10.35
168.138.211.131,2086,2086,FALSE,JP,Asia Pacific,Tokyo,82,10.35
140.238.35.78,8443,8443,TRUE,JP,Asia Pacific,Tokyo,131,10.35
158.101.146.165,2096,2096,TRUE,JP,Asia Pacific,Tokyo,116,10.34
141.147.164.153,2082,2082,FALSE,JP,Asia Pacific,Tokyo,71,10.34
140.238.59.255,2052,2052,FALSE,JP,Asia Pacific,Tokyo,75,10.34
131.186.43.107,8443,8443,TRUE,JP,Asia Pacific,Tokyo,75,10.33
132.226.5.102,2086,2086,FALSE,JP,Asia Pacific,Tokyo,79,10.33
132.145.122.95,2096,2096,TRUE,JP,Asia Pacific,Tokyo,84,10.33
158.101.131.218,2082,2082,FALSE,JP,Asia Pacific,Tokyo,72,10.33
132.145.120.182,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,10.32
131.186.63.127,2082,2082,FALSE,JP,Asia Pacific,Tokyo,90,10.32
132.145.122.95,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,10.32
158.101.143.49,80,80,FALSE,JP,Asia Pacific,Tokyo,71,10.32
158.101.140.255,2095,2095,FALSE,JP,Asia Pacific,Tokyo,92,10.32
158.101.84.123,2086,2086,FALSE,JP,Asia Pacific,Tokyo,77,10.31
158.101.142.103,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,10.31
140.238.53.190,2083,2083,TRUE,JP,Asia Pacific,Tokyo,126,10.31
141.147.181.148,2082,2082,FALSE,JP,Asia Pacific,Tokyo,73,10.31
140.238.41.167,2095,2095,FALSE,JP,Asia Pacific,Tokyo,86,10.3
140.238.54.149,2096,2096,TRUE,JP,Asia Pacific,Tokyo,105,10.29
140.238.58.42,2087,2087,TRUE,JP,Asia Pacific,Tokyo,108,10.29
151.145.74.56,2082,2082,FALSE,JP,Asia Pacific,Tokyo,79,10.29
132.226.5.76,2095,2095,FALSE,JP,Asia Pacific,Tokyo,74,10.28
158.101.145.246,8080,8080,FALSE,JP,Asia Pacific,Tokyo,74,10.28
140.238.50.99,2095,2095,FALSE,JP,Asia Pacific,Tokyo,70,10.27
158.101.81.4,8080,8080,FALSE,JP,Asia Pacific,Tokyo,69,10.27
132.145.120.197,2053,2053,TRUE,JP,Asia Pacific,Tokyo,106,10.27
155.248.160.116,8880,8880,FALSE,JP,Asia Pacific,Tokyo,76,10.26
141.147.160.221,8880,8880,FALSE,JP,Asia Pacific,Tokyo,80,10.26
158.101.152.221,2087,2087,TRUE,JP,Asia Pacific,Tokyo,79,10.26
158.101.95.113,2083,2083,TRUE,JP,Asia Pacific,Tokyo,112,10.25
151.145.68.166,2052,2052,FALSE,JP,Asia Pacific,Tokyo,83,10.25
168.138.192.185,2086,2086,FALSE,JP,Asia Pacific,Tokyo,80,10.25
168.138.194.121,8443,8443,TRUE,JP,Asia Pacific,Tokyo,110,10.25
131.186.63.127,2053,2053,TRUE,JP,Asia Pacific,Tokyo,109,10.25
152.70.111.251,2086,2086,FALSE,JP,Asia Pacific,Tokyo,82,10.24
141.147.178.115,2087,2087,TRUE,JP,Asia Pacific,Tokyo,84,10.24
158.101.142.103,2083,2083,TRUE,JP,Asia Pacific,Tokyo,111,10.24
141.147.174.7,2052,2052,FALSE,JP,Asia Pacific,Tokyo,79,10.24
158.101.139.42,80,80,FALSE,JP,Asia Pacific,Tokyo,69,10.23
158.101.144.34,8080,8080,FALSE,JP,Asia Pacific,Tokyo,78,10.23
140.238.38.245,2096,2096,TRUE,JP,Asia Pacific,Tokyo,68,10.23
140.238.52.81,2095,2095,FALSE,JP,Asia Pacific,Tokyo,72,10.23
158.101.137.96,2096,2096,TRUE,JP,Asia Pacific,Tokyo,98,10.23
168.138.206.236,8443,8443,TRUE,JP,Asia Pacific,Tokyo,93,10.23
132.145.114.14,2052,2052,FALSE,JP,Asia Pacific,Tokyo,87,10.23
131.186.43.107,2095,2095,FALSE,JP,Asia Pacific,Tokyo,70,10.22
131.186.37.49,2086,2086,FALSE,JP,Asia Pacific,Tokyo,82,10.22
141.147.169.195,8080,8080,FALSE,JP,Asia Pacific,Tokyo,89,10.22
140.238.36.216,2095,2095,FALSE,JP,Asia Pacific,Tokyo,93,10.22
168.138.207.64,2087,2087,TRUE,JP,Asia Pacific,Tokyo,148,10.22
158.101.84.123,8080,8080,FALSE,JP,Asia Pacific,Tokyo,89,10.21
131.186.43.107,2096,2096,TRUE,JP,Asia Pacific,Tokyo,80,10.21
151.145.65.203,2082,2082,FALSE,JP,Asia Pacific,Tokyo,97,10.2
158.101.142.103,8443,8443,TRUE,JP,Asia Pacific,Tokyo,88,10.2
158.101.95.113,2086,2086,FALSE,JP,Asia Pacific,Tokyo,86,10.2
141.147.10.247,443,443,TRUE,DE,Europe,DEnkfurt,178,10.2
140.238.54.166,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,10.19
158.101.84.123,8880,8880,FALSE,JP,Asia Pacific,Tokyo,88,10.19
158.101.140.255,2082,2082,FALSE,JP,Asia Pacific,Tokyo,77,10.19
140.238.36.248,2095,2095,FALSE,JP,Asia Pacific,Tokyo,74,10.19
158.101.150.74,2087,2087,TRUE,JP,Asia Pacific,Tokyo,81,10.19
158.179.188.159,2095,2095,FALSE,JP,Asia Pacific,Tokyo,69,10.19
158.179.183.2,8880,8880,FALSE,JP,Asia Pacific,Tokyo,89,10.18
141.147.16.152,8443,443,TRUE,DE,Europe,DEnkfurt,172,10.18
131.186.47.255,2087,2087,TRUE,JP,Asia Pacific,Tokyo,109,10.18
138.3.211.101,2083,2083,TRUE,JP,Asia Pacific,Tokyo,78,10.17
158.101.136.239,2082,2082,FALSE,JP,Asia Pacific,Tokyo,73,10.17
141.147.178.115,2086,2086,FALSE,JP,Asia Pacific,Tokyo,87,10.17
140.238.35.78,2087,2087,TRUE,JP,Asia Pacific,Tokyo,126,10.16
151.145.66.219,2087,2087,TRUE,JP,Asia Pacific,Tokyo,100,10.15
144.24.169.81,8443,443,TRUE,DE,Europe,DEnkfurt,174,10.15
141.147.169.131,80,80,FALSE,JP,Asia Pacific,Tokyo,69,10.15
158.101.144.189,2086,2086,FALSE,JP,Asia Pacific,Tokyo,79,10.15
140.238.44.118,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,10.14
168.138.206.68,2083,2083,TRUE,JP,Asia Pacific,Tokyo,223,10.14
158.101.69.144,8080,8080,FALSE,JP,Asia Pacific,Tokyo,72,10.14
138.3.218.160,8443,8443,TRUE,JP,Asia Pacific,Tokyo,121,10.14
131.186.46.75,8443,8443,TRUE,JP,Asia Pacific,Tokyo,111,10.14
151.145.68.166,8443,8443,TRUE,JP,Asia Pacific,Tokyo,198,10.13
158.101.69.12,8080,8080,FALSE,JP,Asia Pacific,Tokyo,80,10.13
168.138.212.175,2096,2096,TRUE,JP,Asia Pacific,Tokyo,121,10.13
158.101.149.52,2096,2096,TRUE,JP,Asia Pacific,Tokyo,81,10.12
141.147.182.70,2082,2082,FALSE,JP,Asia Pacific,Tokyo,75,10.12
132.145.113.148,2052,2052,FALSE,JP,Asia Pacific,Tokyo,82,10.12
151.145.74.199,80,80,FALSE,JP,Asia Pacific,Tokyo,69,10.12
168.138.206.236,2096,2096,TRUE,JP,Asia Pacific,Tokyo,78,10.12
132.145.112.247,8080,8080,FALSE,JP,Asia Pacific,Tokyo,97,10.11
141.147.179.64,2053,2053,TRUE,JP,Asia Pacific,Tokyo,121,10.11
158.179.182.19,2052,2052,FALSE,JP,Asia Pacific,Tokyo,75,10.11
158.179.188.7,2052,2052,FALSE,JP,Asia Pacific,Tokyo,75,10.11
168.138.194.121,2087,2087,TRUE,JP,Asia Pacific,Tokyo,134,10.11
158.101.136.239,2052,2052,FALSE,JP,Asia Pacific,Tokyo,70,10.1
132.145.114.14,2096,2096,TRUE,JP,Asia Pacific,Tokyo,76,10.1
138.3.211.101,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,10.1
138.3.222.204,8880,8880,FALSE,JP,Asia Pacific,Tokyo,79,10.1
132.145.121.123,2082,2082,FALSE,JP,Asia Pacific,Tokyo,92,10.09
138.3.210.114,2052,2052,FALSE,JP,Asia Pacific,Tokyo,82,10.09
168.138.198.53,8880,8880,FALSE,JP,Asia Pacific,Tokyo,83,10.09
140.238.54.149,2082,2082,FALSE,JP,Asia Pacific,Tokyo,82,10.08
168.138.200.159,80,80,FALSE,JP,Asia Pacific,Tokyo,79,10.08
168.138.208.17,8080,8080,FALSE,JP,Asia Pacific,Tokyo,72,10.07
141.147.182.76,2083,2083,TRUE,JP,Asia Pacific,Tokyo,85,10.07
141.147.167.40,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,10.06
140.238.54.149,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,10.06
132.145.121.175,2083,2083,TRUE,JP,Asia Pacific,Tokyo,108,10.06
158.179.186.123,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,172,10.06
131.186.46.75,2082,2082,FALSE,JP,Asia Pacific,Tokyo,79,10.05
158.101.68.48,2096,2096,TRUE,JP,Asia Pacific,Tokyo,109,10.04
158.101.69.12,2052,2052,FALSE,JP,Asia Pacific,Tokyo,71,10.04
140.238.54.149,2083,2083,TRUE,JP,Asia Pacific,Tokyo,156,10.04
141.147.170.160,2096,2096,TRUE,JP,Asia Pacific,Tokyo,103,10.04
144.21.32.193,2053,443,TRUE,NL,Europe,NLterdam,200,10.04
168.138.207.64,8880,8880,FALSE,JP,Asia Pacific,Tokyo,70,10.03
168.138.205.195,8080,8080,FALSE,JP,Asia Pacific,Tokyo,90,10.03
140.238.46.138,2082,2082,FALSE,JP,Asia Pacific,Tokyo,78,10.03
140.238.39.87,2083,2083,TRUE,JP,Asia Pacific,Tokyo,76,10.02
168.138.212.184,2053,2053,TRUE,JP,Asia Pacific,Tokyo,172,10.02
158.101.133.129,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,10.01
131.186.47.223,2053,2053,TRUE,JP,Asia Pacific,Tokyo,147,10.01
158.101.152.221,2086,2086,FALSE,JP,Asia Pacific,Tokyo,73,10
152.70.56.50,443,443,TRUE,NL,Europe,NLterdam,173,10
140.238.48.97,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,9.99
141.147.182.70,8880,8880,FALSE,JP,Asia Pacific,Tokyo,69,9.99
131.186.45.88,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,9.99
158.101.142.103,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,9.99
151.145.70.28,2095,2095,FALSE,JP,Asia Pacific,Tokyo,78,9.98
158.101.92.156,2087,2087,TRUE,JP,Asia Pacific,Tokyo,110,9.97
151.145.69.174,8080,8080,FALSE,JP,Asia Pacific,Tokyo,96,9.96
131.186.63.127,2095,2095,FALSE,JP,Asia Pacific,Tokyo,86,9.96
158.101.143.49,8880,8880,FALSE,JP,Asia Pacific,Tokyo,74,9.95
168.138.207.64,2083,2083,TRUE,JP,Asia Pacific,Tokyo,159,9.95
140.238.33.94,2053,2053,TRUE,JP,Asia Pacific,Tokyo,169,9.95
141.147.166.189,2053,2053,TRUE,JP,Asia Pacific,Tokyo,88,9.94
151.145.66.219,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,9.94
152.70.99.218,2086,2086,FALSE,JP,Asia Pacific,Tokyo,90,9.93
152.70.106.21,2095,2095,FALSE,JP,Asia Pacific,Tokyo,71,9.93
158.101.95.113,80,80,FALSE,JP,Asia Pacific,Tokyo,72,9.92
168.138.205.38,2096,2096,TRUE,JP,Asia Pacific,Tokyo,69,9.91
132.145.120.197,2052,2052,FALSE,JP,Asia Pacific,Tokyo,83,9.91
152.70.104.69,2095,2095,FALSE,JP,Asia Pacific,Tokyo,95,9.91
132.145.120.103,2052,2052,FALSE,JP,Asia Pacific,Tokyo,87,9.9
158.101.84.123,80,80,FALSE,JP,Asia Pacific,Tokyo,71,9.9
152.70.106.21,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,9.89
151.145.71.40,2087,2087,TRUE,JP,Asia Pacific,Tokyo,82,9.89
140.238.39.33,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,9.89
138.3.220.4,2086,2086,FALSE,JP,Asia Pacific,Tokyo,68,9.89
138.3.223.70,2052,2052,FALSE,JP,Asia Pacific,Tokyo,72,9.88
158.179.188.175,2052,2052,FALSE,JP,Asia Pacific,Tokyo,85,9.88
151.145.70.28,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,9.88
140.238.54.164,2095,2095,FALSE,JP,Asia Pacific,Tokyo,71,9.88
141.147.20.194,443,443,TRUE,FR,Europe,Paris,171,9.5
168.138.197.222,2096,2096,TRUE,JP,Asia Pacific,Tokyo,144,9.88
158.101.155.158,2052,2052,FALSE,JP,Asia Pacific,Tokyo,78,9.87
158.101.137.74,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,9.87
140.238.54.184,2083,2083,TRUE,JP,Asia Pacific,Tokyo,150,9.87
158.101.146.160,2052,2052,FALSE,JP,Asia Pacific,Tokyo,83,9.87
158.101.159.212,80,80,FALSE,JP,Asia Pacific,Tokyo,70,9.86
141.147.168.159,2052,2052,FALSE,JP,Asia Pacific,Tokyo,84,9.86
132.226.5.76,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,9.86
158.101.145.246,2083,2083,TRUE,JP,Asia Pacific,Tokyo,86,9.86
158.101.146.203,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,9.86
151.145.65.203,2053,2053,TRUE,JP,Asia Pacific,Tokyo,104,9.84
158.101.147.4,2095,2095,FALSE,JP,Asia Pacific,Tokyo,83,9.84
140.238.59.255,8880,8880,FALSE,JP,Asia Pacific,Tokyo,68,9.84
138.3.216.67,2095,2095,FALSE,JP,Asia Pacific,Tokyo,75,9.83
158.101.155.158,2082,2082,FALSE,JP,Asia Pacific,Tokyo,84,9.83
152.70.106.13,8080,8080,FALSE,JP,Asia Pacific,Tokyo,72,9.83
140.238.50.32,8080,8080,FALSE,JP,Asia Pacific,Tokyo,75,9.83
141.147.169.195,2087,2087,TRUE,JP,Asia Pacific,Tokyo,81,9.82
158.101.90.190,2052,2052,FALSE,JP,Asia Pacific,Tokyo,87,9.82
140.238.60.71,2086,2086,FALSE,JP,Asia Pacific,Tokyo,67,9.82
132.145.120.103,8080,8080,FALSE,JP,Asia Pacific,Tokyo,74,9.82
138.3.222.204,2082,2082,FALSE,JP,Asia Pacific,Tokyo,70,9.81
158.101.154.70,2095,2095,FALSE,JP,Asia Pacific,Tokyo,89,9.8
168.138.200.159,8443,8443,TRUE,JP,Asia Pacific,Tokyo,84,9.8
158.101.89.33,2087,2087,TRUE,JP,Asia Pacific,Tokyo,108,9.79
141.147.182.76,2096,2096,TRUE,JP,Asia Pacific,Tokyo,77,9.79
140.238.53.190,2053,2053,TRUE,JP,Asia Pacific,Tokyo,96,9.78
158.101.140.255,80,80,FALSE,JP,Asia Pacific,Tokyo,71,9.78
132.145.121.34,80,80,FALSE,JP,Asia Pacific,Tokyo,74,9.78
158.101.158.251,2082,2082,FALSE,JP,Asia Pacific,Tokyo,78,9.78
131.186.46.75,2053,2053,TRUE,JP,Asia Pacific,Tokyo,88,9.78
168.138.202.145,2052,2052,FALSE,JP,Asia Pacific,Tokyo,69,9.77
158.101.149.122,2053,2053,TRUE,JP,Asia Pacific,Tokyo,115,9.77
132.145.120.197,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,9.76
158.101.137.96,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,9.75
132.145.114.4,2096,2096,TRUE,JP,Asia Pacific,Tokyo,77,9.75
158.101.131.218,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,9.75
168.138.212.40,8880,8880,FALSE,JP,Asia Pacific,Tokyo,74,9.75
140.238.39.33,2087,2087,TRUE,JP,Asia Pacific,Tokyo,85,9.75
158.101.144.34,2086,2086,FALSE,JP,Asia Pacific,Tokyo,69,9.74
168.138.217.146,2053,2053,TRUE,JP,Asia Pacific,Tokyo,165,9.74
140.238.59.255,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,9.74
140.238.50.99,8443,8443,TRUE,JP,Asia Pacific,Tokyo,102,9.74
141.147.178.202,2082,2082,FALSE,JP,Asia Pacific,Tokyo,83,9.74
158.101.155.246,80,80,FALSE,JP,Asia Pacific,Tokyo,78,9.73
141.147.160.86,2052,2052,FALSE,JP,Asia Pacific,Tokyo,79,9.73
141.147.174.7,80,80,FALSE,JP,Asia Pacific,Tokyo,79,9.73
168.138.194.121,2095,2095,FALSE,JP,Asia Pacific,Tokyo,96,9.72
152.70.107.26,2086,2086,FALSE,JP,Asia Pacific,Tokyo,94,9.72
131.186.35.189,8080,8080,FALSE,JP,Asia Pacific,Tokyo,70,9.72
158.179.186.138,2086,2086,FALSE,JP,Asia Pacific,Tokyo,75,9.71
138.3.218.124,443,443,TRUE,JP,Asia Pacific,Tokyo,85,9.71
158.101.147.4,2083,2083,TRUE,JP,Asia Pacific,Tokyo,121,9.71
168.138.206.68,8080,8080,FALSE,JP,Asia Pacific,Tokyo,77,9.7
140.238.60.177,8080,8080,FALSE,JP,Asia Pacific,Tokyo,85,9.7
158.101.81.4,8443,8443,TRUE,JP,Asia Pacific,Tokyo,117,9.7
158.101.159.181,2052,2052,FALSE,JP,Asia Pacific,Tokyo,76,9.69
168.138.209.244,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,9.69
132.145.117.216,80,80,FALSE,JP,Asia Pacific,Tokyo,82,9.69
158.101.140.154,2083,2083,TRUE,JP,Asia Pacific,Tokyo,148,9.69
168.138.215.188,2087,2087,TRUE,JP,Asia Pacific,Tokyo,163,9.69
138.3.212.162,2096,2096,TRUE,JP,Asia Pacific,Tokyo,163,9.68
144.24.167.210,443,443,TRUE,FR,Europe,Paris,180,9.36
151.145.66.219,2052,2052,FALSE,JP,Asia Pacific,Tokyo,80,9.67
158.101.92.156,2096,2096,TRUE,JP,Asia Pacific,Tokyo,99,9.66
158.101.69.12,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,9.65
152.70.106.13,2052,2052,FALSE,JP,Asia Pacific,Tokyo,86,9.65
131.186.43.107,2053,2053,TRUE,JP,Asia Pacific,Tokyo,86,9.65
158.101.146.160,2087,2087,TRUE,JP,Asia Pacific,Tokyo,184,9.64
158.101.154.70,8443,8443,TRUE,JP,Asia Pacific,Tokyo,97,9.64
158.179.186.251,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,9.64
141.147.178.115,2096,2096,TRUE,JP,Asia Pacific,Tokyo,127,9.63
168.138.212.175,8880,8880,FALSE,JP,Asia Pacific,Tokyo,75,9.63
158.101.94.15,2086,2086,FALSE,JP,Asia Pacific,Tokyo,77,9.63
158.101.70.155,2095,2095,FALSE,JP,Asia Pacific,Tokyo,75,9.63
140.238.62.12,8880,8880,FALSE,JP,Asia Pacific,Tokyo,70,9.63
140.238.46.138,2087,2087,TRUE,JP,Asia Pacific,Tokyo,87,9.63
131.186.37.49,2096,2096,TRUE,JP,Asia Pacific,Tokyo,168,9.62
158.101.137.96,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,9.62
158.101.149.122,8080,8080,FALSE,JP,Asia Pacific,Tokyo,71,9.62
158.101.136.239,2096,2096,TRUE,JP,Asia Pacific,Tokyo,168,9.62
158.101.149.122,8443,8443,TRUE,JP,Asia Pacific,Tokyo,145,9.62
131.186.43.207,2052,2052,FALSE,JP,Asia Pacific,Tokyo,71,9.62
158.101.150.74,8080,8080,FALSE,JP,Asia Pacific,Tokyo,78,9.62
158.101.131.218,2082,2082,FALSE,JP,Asia Pacific,Tokyo,74,9.61
151.145.66.219,2096,2096,TRUE,JP,Asia Pacific,Tokyo,139,9.61
141.147.167.44,8080,8080,FALSE,JP,Asia Pacific,Tokyo,78,9.6
131.186.63.35,2087,2087,TRUE,JP,Asia Pacific,Tokyo,101,9.6
158.101.150.126,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,9.6
131.186.36.248,2053,2053,TRUE,JP,Asia Pacific,Tokyo,130,9.59
158.101.69.144,2087,2087,TRUE,JP,Asia Pacific,Tokyo,187,9.59
168.138.202.169,2053,2053,TRUE,JP,Asia Pacific,Tokyo,110,9.58
158.101.158.238,8880,8880,FALSE,JP,Asia Pacific,Tokyo,71,9.58
131.186.41.82,2053,2053,TRUE,JP,Asia Pacific,Tokyo,100,9.58
158.101.136.239,2053,2053,TRUE,JP,Asia Pacific,Tokyo,98,9.57
151.145.71.127,2082,2082,FALSE,JP,Asia Pacific,Tokyo,70,9.57
158.101.146.165,2086,2086,FALSE,JP,Asia Pacific,Tokyo,70,9.57
131.186.43.207,2095,2095,FALSE,JP,Asia Pacific,Tokyo,74,9.56
158.101.158.238,2095,2095,FALSE,JP,Asia Pacific,Tokyo,72,9.56
158.101.137.96,2052,2052,FALSE,JP,Asia Pacific,Tokyo,79,9.55
158.101.146.160,2082,2082,FALSE,JP,Asia Pacific,Tokyo,80,9.55
168.138.212.175,2087,2087,TRUE,JP,Asia Pacific,Tokyo,190,9.55
131.186.41.255,2053,2053,TRUE,JP,Asia Pacific,Tokyo,112,9.54
143.47.188.83,443,443,TRUE,NL,Europe,NLterdam,192,9.54
158.101.142.103,2087,2087,TRUE,JP,Asia Pacific,Tokyo,96,9.54
158.101.68.48,2086,2086,FALSE,JP,Asia Pacific,Tokyo,83,9.54
140.238.50.99,2052,2052,FALSE,JP,Asia Pacific,Tokyo,74,9.53
141.147.174.7,2087,2087,TRUE,JP,Asia Pacific,Tokyo,176,9.52
141.147.167.40,2082,2082,FALSE,JP,Asia Pacific,Tokyo,74,9.51
168.138.211.217,8080,8080,FALSE,JP,Asia Pacific,Tokyo,75,9.51
132.145.117.216,8443,8443,TRUE,JP,Asia Pacific,Tokyo,101,9.5
168.138.206.236,2087,2087,TRUE,JP,Asia Pacific,Tokyo,184,9.5
141.145.199.188,443,443,TRUE,FR,Europe,Paris,167,8.99
158.179.188.7,8080,8080,FALSE,JP,Asia Pacific,Tokyo,73,9.5
158.101.95.113,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,9.48
151.145.68.166,2096,2096,TRUE,JP,Asia Pacific,Tokyo,84,9.48
132.145.117.216,2053,2053,TRUE,JP,Asia Pacific,Tokyo,86,9.48
151.145.70.28,2082,2082,FALSE,JP,Asia Pacific,Tokyo,81,9.48
131.186.41.82,2086,2086,FALSE,JP,Asia Pacific,Tokyo,102,9.48
158.101.159.181,2053,2053,TRUE,JP,Asia Pacific,Tokyo,115,9.48
155.248.162.160,8080,8080,FALSE,JP,Asia Pacific,Tokyo,75,9.47
158.101.137.96,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,9.47
132.145.115.17,2096,2096,TRUE,JP,Asia Pacific,Tokyo,120,9.47
138.3.222.204,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,9.46
131.186.63.127,2052,2052,FALSE,JP,Asia Pacific,Tokyo,78,9.46
141.147.169.195,80,80,FALSE,JP,Asia Pacific,Tokyo,81,9.46
132.145.114.250,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,9.46
131.186.44.38,2083,2083,TRUE,JP,Asia Pacific,Tokyo,181,9.46
140.238.54.166,2096,2096,TRUE,JP,Asia Pacific,Tokyo,226,9.45
138.3.212.162,8080,8080,FALSE,JP,Asia Pacific,Tokyo,86,9.45
132.145.120.118,80,80,FALSE,JP,Asia Pacific,Tokyo,110,9.45
168.138.208.164,8080,8080,FALSE,JP,Asia Pacific,Tokyo,98,9.44
158.101.146.160,8880,8880,FALSE,JP,Asia Pacific,Tokyo,76,9.44
158.101.159.181,2086,2086,FALSE,JP,Asia Pacific,Tokyo,74,9.44
138.3.211.101,2082,2082,FALSE,JP,Asia Pacific,Tokyo,71,9.44
141.147.169.131,2096,2096,TRUE,JP,Asia Pacific,Tokyo,118,9.44
141.147.175.230,8443,8443,TRUE,JP,Asia Pacific,Tokyo,136,9.44
140.238.41.167,2087,2087,TRUE,JP,Asia Pacific,Tokyo,100,9.43
141.147.164.153,8880,8880,FALSE,JP,Asia Pacific,Tokyo,71,9.43
132.145.120.103,2086,2086,FALSE,JP,Asia Pacific,Tokyo,103,9.43
168.138.212.40,8080,8080,FALSE,JP,Asia Pacific,Tokyo,92,9.42
158.101.92.156,8443,8443,TRUE,JP,Asia Pacific,Tokyo,105,9.42
140.238.34.208,2053,2053,TRUE,JP,Asia Pacific,Tokyo,142,9.42
168.138.195.31,8880,8880,FALSE,JP,Asia Pacific,Tokyo,78,9.41
140.238.52.141,2087,2087,TRUE,JP,Asia Pacific,Tokyo,112,9.41
140.238.54.182,2082,2082,FALSE,JP,Asia Pacific,Tokyo,95,9.41
141.147.168.13,80,80,FALSE,JP,Asia Pacific,Tokyo,69,9.41
132.145.112.168,2087,2087,TRUE,JP,Asia Pacific,Tokyo,94,9.4
158.101.137.74,2096,2096,TRUE,JP,Asia Pacific,Tokyo,81,9.4
168.138.200.155,2087,2087,TRUE,JP,Asia Pacific,Tokyo,81,9.4
151.145.69.174,2086,2086,FALSE,JP,Asia Pacific,Tokyo,98,9.4
168.138.200.159,2082,2082,FALSE,JP,Asia Pacific,Tokyo,70,9.4
141.147.174.7,2053,2053,TRUE,JP,Asia Pacific,Tokyo,77,9.39
141.147.182.76,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,9.38
168.138.217.146,8443,8443,TRUE,JP,Asia Pacific,Tokyo,179,9.38
151.145.65.8,80,80,FALSE,JP,Asia Pacific,Tokyo,95,9.38
132.145.120.197,2087,2087,TRUE,JP,Asia Pacific,Tokyo,111,9.38
131.186.45.88,2096,2096,TRUE,JP,Asia Pacific,Tokyo,107,9.37
158.101.152.221,2096,2096,TRUE,JP,Asia Pacific,Tokyo,134,9.37
158.179.186.234,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,9.36
141.145.206.16,8443,443,TRUE,FR,Europe,Paris,164,8.73
140.238.54.182,2087,2087,TRUE,JP,Asia Pacific,Tokyo,152,9.36
131.186.63.184,8443,8443,TRUE,JP,Asia Pacific,Tokyo,127,9.36
131.186.47.223,8080,8080,FALSE,JP,Asia Pacific,Tokyo,87,9.36
138.3.212.226,8080,8080,FALSE,JP,Asia Pacific,Tokyo,69,9.36
