IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
140.238.48.97,2082,2082,FALSE,JP,Asia Pacific,Tokyo,71,7.55
138.3.216.67,8880,8880,FALSE,JP,Asia Pacific,Tokyo,74,7.54
168.138.212.74,2082,2082,FALSE,JP,Asia Pacific,Tokyo,84,7.53
132.145.127.51,8443,8443,TRUE,JP,Asia Pacific,Tokyo,88,7.53
140.238.33.94,8443,8443,TRUE,JP,Asia Pacific,Tokyo,137,7.52
138.3.211.101,2096,2096,TRUE,JP,Asia Pacific,Tokyo,89,7.52
158.101.89.33,2083,2083,TRUE,JP,Asia Pacific,Tokyo,80,7.51
138.3.223.70,8443,8443,TRUE,JP,Asia Pacific,Tokyo,81,7.5
140.238.36.248,8443,8443,TRUE,JP,Asia Pacific,Tokyo,80,7.49
158.101.69.144,2053,2053,TRUE,JP,Asia Pacific,Tokyo,93,7.49
143.47.246.240,443,443,TRUE,DE,Europe,DEnkfurt,199,7.48
132.145.127.21,2083,2083,TRUE,JP,Asia Pacific,Tokyo,99,7.48
168.138.202.169,2082,2082,FALSE,JP,Asia Pacific,Tokyo,79,7.48
151.145.65.8,2096,2096,TRUE,JP,Asia Pacific,Tokyo,350,7.48
168.138.206.236,2087,2087,TRUE,JP,Asia Pacific,Tokyo,103,7.48
131.186.34.11,8443,8443,TRUE,JP,Asia Pacific,Tokyo,166,7.47
168.138.212.184,2096,2096,TRUE,JP,Asia Pacific,Tokyo,158,7.47
151.145.69.174,2053,2053,TRUE,JP,Asia Pacific,Tokyo,260,7.46
132.145.114.4,2096,2096,TRUE,JP,Asia Pacific,Tokyo,85,7.46
168.138.206.109,2053,2053,TRUE,JP,Asia Pacific,Tokyo,86,7.45
151.145.68.104,2052,2052,FALSE,JP,Asia Pacific,Tokyo,76,7.45
131.186.43.107,2052,2052,FALSE,JP,Asia Pacific,Tokyo,69,7.44
152.67.150.163,443,443,TRUE,DE,Europe,DEnkfurt,203,7.43
158.101.149.52,2095,2095,FALSE,JP,Asia Pacific,Tokyo,84,7.43
151.145.74.56,2086,2086,FALSE,JP,Asia Pacific,Tokyo,80,7.42
140.238.54.164,2096,2096,TRUE,JP,Asia Pacific,Tokyo,105,7.42
158.101.65.24,2083,2083,TRUE,JP,Asia Pacific,Tokyo,96,7.42
132.145.121.34,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,7.42
131.186.62.26,8080,8080,FALSE,JP,Asia Pacific,Tokyo,90,7.41
131.186.41.82,8880,8880,FALSE,JP,Asia Pacific,Tokyo,72,7.41
168.138.211.217,2083,2083,TRUE,JP,Asia Pacific,Tokyo,218,7.41
131.186.63.127,2096,2096,TRUE,JP,Asia Pacific,Tokyo,116,7.41
140.238.51.89,2082,2082,FALSE,JP,Asia Pacific,Tokyo,78,7.4
158.101.142.103,2096,2096,TRUE,JP,Asia Pacific,Tokyo,83,7.39
158.101.155.246,2053,2053,TRUE,JP,Asia Pacific,Tokyo,92,7.39
168.138.196.164,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,128,7.39
138.3.210.114,2087,2087,TRUE,JP,Asia Pacific,Tokyo,133,7.39
168.138.212.175,2083,2083,TRUE,JP,Asia Pacific,Tokyo,112,7.39
158.101.140.154,8443,8443,TRUE,JP,Asia Pacific,Tokyo,80,7.38
168.138.211.188,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,165,7.38
131.186.63.184,2052,2052,FALSE,JP,Asia Pacific,Tokyo,77,7.37
144.24.173.250,2053,443,TRUE,DE,Europe,DEnkfurt,170,7.37
151.145.69.105,2082,2082,FALSE,HK,Asia Pacific,Hong Kong,135,7.36
158.101.142.103,2087,2087,TRUE,JP,Asia Pacific,Tokyo,100,7.35
138.3.217.39,8443,8443,TRUE,JP,Asia Pacific,Tokyo,111,7.35
158.101.133.129,2053,2053,TRUE,JP,Asia Pacific,Tokyo,82,7.35
193.123.69.77,443,443,TRUE,FR,Europe,Paris,82,7.34
140.238.33.165,2083,2083,TRUE,JP,Asia Pacific,Tokyo,109,7.34
138.3.217.39,8080,8080,FALSE,JP,Asia Pacific,Tokyo,83,7.34
140.238.33.165,8443,8443,TRUE,JP,Asia Pacific,Tokyo,82,7.33
158.101.154.70,8443,8443,TRUE,JP,Asia Pacific,Tokyo,74,7.33
158.101.154.70,2053,2053,TRUE,JP,Asia Pacific,Tokyo,86,7.33
168.138.217.146,2082,2082,FALSE,JP,Asia Pacific,Tokyo,80,7.33
131.186.36.248,2082,2082,FALSE,JP,Asia Pacific,Tokyo,87,7.33
158.101.95.113,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,7.33
131.186.37.69,2095,2095,FALSE,JP,Asia Pacific,Tokyo,71,7.32
141.147.165.179,2083,2083,TRUE,JP,Asia Pacific,Tokyo,88,7.31
131.186.47.255,2083,2083,TRUE,JP,Asia Pacific,Tokyo,131,7.31
158.101.155.115,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,7.3
131.186.43.207,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,7.3
132.145.123.112,8443,8443,TRUE,JP,Asia Pacific,Tokyo,72,7.28
140.238.39.33,80,80,FALSE,JP,Asia Pacific,Tokyo,84,7.28
132.145.124.198,2096,2096,TRUE,JP,Asia Pacific,Tokyo,76,7.28
151.145.74.199,2086,2086,FALSE,JP,Asia Pacific,Tokyo,85,7.28
158.101.150.74,2086,2086,FALSE,JP,Asia Pacific,Tokyo,71,7.28
141.147.174.7,2087,2087,TRUE,JP,Asia Pacific,Tokyo,76,7.27
168.138.211.217,2096,2096,TRUE,JP,Asia Pacific,Tokyo,137,7.27
158.101.150.74,8443,8443,TRUE,JP,Asia Pacific,Tokyo,116,7.27
158.101.146.160,2083,2083,TRUE,JP,Asia Pacific,Tokyo,103,7.27
140.238.54.149,8080,8080,FALSE,JP,Asia Pacific,Tokyo,74,7.26
158.101.133.129,2087,2087,TRUE,JP,Asia Pacific,Tokyo,124,7.26
158.101.70.155,2083,2083,TRUE,JP,Asia Pacific,Tokyo,92,7.25
158.101.143.49,2083,2083,TRUE,JP,Asia Pacific,Tokyo,101,7.25
131.186.43.207,2082,2082,FALSE,JP,Asia Pacific,Tokyo,71,7.24
140.238.35.138,2083,2083,TRUE,JP,Asia Pacific,Tokyo,99,7.23
132.145.126.21,2096,2096,TRUE,JP,Asia Pacific,Tokyo,83,7.21
168.138.192.185,8443,8443,TRUE,JP,Asia Pacific,Tokyo,128,7.21
131.186.43.207,80,80,FALSE,JP,Asia Pacific,Tokyo,78,7.21
158.101.140.154,2053,2053,TRUE,JP,Asia Pacific,Tokyo,87,7.2
158.101.140.154,2096,2096,TRUE,JP,Asia Pacific,Tokyo,69,7.2
151.145.69.174,2096,2096,TRUE,JP,Asia Pacific,Tokyo,98,7.2
138.3.223.50,2095,2095,FALSE,JP,Asia Pacific,Tokyo,80,7.18
131.186.34.244,8880,8880,FALSE,JP,Asia Pacific,Tokyo,84,7.17
168.138.198.53,2096,2096,TRUE,JP,Asia Pacific,Tokyo,152,7.15
164.152.26.70,2052,443,TRUE,ORD,North America,Chicago,251,7.15
158.101.149.71,2083,2083,TRUE,JP,Asia Pacific,Tokyo,102,7.14
138.3.215.11,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,126,7.14
132.145.120.182,8443,8443,TRUE,JP,Asia Pacific,Tokyo,90,7.14
158.101.144.189,2087,2087,TRUE,JP,Asia Pacific,Tokyo,69,7.13
164.152.26.70,2086,443,TRUE,ORD,North America,Chicago,237,7.13
140.238.52.141,2053,2053,TRUE,JP,Asia Pacific,Tokyo,69,7.13
132.145.127.51,80,80,FALSE,JP,Asia Pacific,Tokyo,76,7.13
158.101.139.42,2095,2095,FALSE,JP,Asia Pacific,Tokyo,74,7.13
151.145.71.40,2096,2096,TRUE,JP,Asia Pacific,Tokyo,93,7.12
132.145.123.159,80,80,FALSE,JP,Asia Pacific,Tokyo,83,7.11
132.145.114.250,2053,2053,TRUE,JP,Asia Pacific,Tokyo,116,7.11
158.101.155.115,80,80,FALSE,JP,Asia Pacific,Tokyo,68,7.11
140.238.46.138,2087,2087,TRUE,JP,Asia Pacific,Tokyo,77,7.11
140.238.33.165,2082,2082,FALSE,JP,Asia Pacific,Tokyo,80,7.1
131.186.63.35,2095,2095,FALSE,JP,Asia Pacific,Tokyo,76,7.1
158.101.152.221,2083,2083,TRUE,JP,Asia Pacific,Tokyo,121,7.1
168.138.217.146,80,80,FALSE,JP,Asia Pacific,Tokyo,77,7.1
168.138.197.222,80,80,FALSE,JP,Asia Pacific,Tokyo,76,7.06
140.238.33.165,8880,8880,FALSE,JP,Asia Pacific,Tokyo,86,7.06
151.145.68.166,8880,8880,FALSE,JP,Asia Pacific,Tokyo,91,7.05
131.186.59.94,2087,2087,TRUE,JP,Asia Pacific,Tokyo,92,7.05
132.145.115.17,2082,2082,FALSE,JP,Asia Pacific,Tokyo,89,7.05
140.238.41.253,2095,2095,FALSE,JP,Asia Pacific,Tokyo,83,7.05
168.138.192.185,2083,2083,TRUE,JP,Asia Pacific,Tokyo,185,7.05
151.145.69.105,2087,2087,TRUE,HK,Asia Pacific,Hong Kong,141,7.04
168.138.209.244,2083,2083,TRUE,JP,Asia Pacific,Tokyo,155,7.04
131.186.40.31,8880,8880,FALSE,HK,Asia Pacific,Hong Kong,142,7.04
140.238.51.184,2087,2087,TRUE,JP,Asia Pacific,Tokyo,175,7.03
141.147.45.29,443,443,TRUE,DE,Europe,DEnkfurt,223,7.03
141.147.165.179,2053,2053,TRUE,JP,Asia Pacific,Tokyo,84,7.02
131.186.63.127,2086,2086,FALSE,JP,Asia Pacific,Tokyo,87,6.99
151.145.71.40,2052,2052,FALSE,JP,Asia Pacific,Tokyo,81,6.99
168.138.206.236,2095,2095,FALSE,JP,Asia Pacific,Tokyo,82,6.99
131.186.63.127,2087,2087,TRUE,JP,Asia Pacific,Tokyo,86,6.99
132.145.115.17,2083,2083,TRUE,JP,Asia Pacific,Tokyo,73,6.99
131.186.46.75,80,80,FALSE,JP,Asia Pacific,Tokyo,79,6.99
131.186.62.26,2086,2086,FALSE,JP,Asia Pacific,Tokyo,70,6.98
158.101.84.123,2096,2096,TRUE,JP,Asia Pacific,Tokyo,90,6.98
138.3.215.11,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,134,6.98
132.145.120.197,2082,2082,FALSE,JP,Asia Pacific,Tokyo,69,6.97
158.101.136.239,2083,2083,TRUE,JP,Asia Pacific,Tokyo,72,6.96
131.186.37.69,8443,8443,TRUE,JP,Asia Pacific,Tokyo,122,6.96
168.138.215.188,2087,2087,TRUE,JP,Asia Pacific,Tokyo,213,6.95
158.101.131.218,2096,2096,TRUE,JP,Asia Pacific,Tokyo,75,6.95
132.145.114.4,2087,2087,TRUE,JP,Asia Pacific,Tokyo,105,6.95
168.138.206.236,2096,2096,TRUE,JP,Asia Pacific,Tokyo,142,6.94
131.186.41.255,2096,2096,TRUE,JP,Asia Pacific,Tokyo,156,6.94
158.101.149.122,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,6.94
131.186.63.184,2096,2096,TRUE,JP,Asia Pacific,Tokyo,136,6.93
151.145.75.28,8080,8080,FALSE,JP,Asia Pacific,Tokyo,75,6.93
158.101.148.221,2086,2086,FALSE,HK,Asia Pacific,Hong Kong,130,6.92
151.145.69.174,2052,2052,FALSE,JP,Asia Pacific,Tokyo,82,6.92
168.138.197.222,2053,2053,TRUE,JP,Asia Pacific,Tokyo,112,6.92
158.101.149.81,2053,2053,TRUE,JP,Asia Pacific,Tokyo,99,6.92
168.138.198.202,8443,8443,TRUE,JP,Asia Pacific,Tokyo,145,6.91
168.138.217.146,8880,8880,FALSE,JP,Asia Pacific,Tokyo,69,6.91
152.67.133.128,443,443,TRUE,DE,Europe,DEnkfurt,215,6.9
168.138.196.237,2082,2082,FALSE,JP,Asia Pacific,Tokyo,75,6.9
131.186.38.135,2095,2095,FALSE,JP,Asia Pacific,Tokyo,77,6.9
168.138.195.31,2096,2096,TRUE,JP,Asia Pacific,Tokyo,109,6.89
129.153.61.213,443,443,TRUE,CA,North America,Toronto,225,6.88
140.238.50.99,8080,8080,FALSE,JP,Asia Pacific,Tokyo,78,6.87
158.101.143.49,8880,8880,FALSE,JP,Asia Pacific,Tokyo,81,6.87
131.186.34.244,2053,2053,TRUE,JP,Asia Pacific,Tokyo,98,6.86
168.138.209.84,2053,2053,TRUE,JP,Asia Pacific,Tokyo,156,6.86
168.138.195.31,8880,8880,FALSE,JP,Asia Pacific,Tokyo,91,6.85
141.147.162.204,2087,2087,TRUE,JP,Asia Pacific,Tokyo,79,6.85
158.101.95.113,80,80,FALSE,JP,Asia Pacific,Tokyo,77,6.85
146.235.214.73,443,443,TRUE,US,North America,San Jose,177,6.84
131.186.63.127,2095,2095,FALSE,JP,Asia Pacific,Tokyo,79,6.83
168.138.200.159,2053,2053,TRUE,JP,Asia Pacific,Tokyo,210,6.82
158.101.140.255,2083,2083,TRUE,JP,Asia Pacific,Tokyo,129,6.82
131.186.46.75,2087,2087,TRUE,JP,Asia Pacific,Tokyo,162,6.81
140.238.33.94,2096,2096,TRUE,JP,Asia Pacific,Tokyo,76,6.81
131.186.58.151,2083,2083,TRUE,JP,Asia Pacific,Tokyo,155,6.8
131.186.45.88,2083,2083,TRUE,JP,Asia Pacific,Tokyo,152,6.8
168.138.196.164,8080,8080,FALSE,HK,Asia Pacific,Hong Kong,128,6.79
140.238.54.166,8880,8880,FALSE,JP,Asia Pacific,Tokyo,74,6.79
151.145.71.127,2052,2052,FALSE,JP,Asia Pacific,Tokyo,84,6.79
151.145.68.166,8443,8443,TRUE,JP,Asia Pacific,Tokyo,90,6.78
158.101.140.255,8443,8443,TRUE,JP,Asia Pacific,Tokyo,71,6.77
151.145.68.104,2053,2053,TRUE,JP,Asia Pacific,Tokyo,268,6.76
140.238.34.208,2083,2083,TRUE,JP,Asia Pacific,Tokyo,80,6.76
158.101.137.96,2096,2096,TRUE,JP,Asia Pacific,Tokyo,87,6.76
168.138.198.53,2083,2083,TRUE,JP,Asia Pacific,Tokyo,132,6.75
132.145.112.168,2096,2096,TRUE,JP,Asia Pacific,Tokyo,169,6.75
151.145.68.166,2083,2083,TRUE,JP,Asia Pacific,Tokyo,147,6.74
131.186.60.162,2087,2087,TRUE,JP,Asia Pacific,Tokyo,111,6.73
151.145.65.203,2082,2082,FALSE,JP,Asia Pacific,Tokyo,76,6.72
140.238.54.149,2096,2096,TRUE,JP,Asia Pacific,Tokyo,89,6.72
168.138.206.68,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,6.72
141.147.182.70,2096,2096,TRUE,JP,Asia Pacific,Tokyo,79,6.71
151.145.70.28,8080,8080,FALSE,JP,Asia Pacific,Tokyo,76,6.71
138.3.220.4,2083,2083,TRUE,JP,Asia Pacific,Tokyo,69,6.7
132.145.120.115,8080,8080,FALSE,JP,Asia Pacific,Tokyo,72,6.7
151.145.66.219,2095,2095,FALSE,JP,Asia Pacific,Tokyo,74,6.7
140.238.54.149,2052,2052,FALSE,JP,Asia Pacific,Tokyo,85,6.69
132.145.252.99,443,443,TRUE,DE,Europe,DEnkfurt,198,6.68
151.145.70.28,2052,2052,FALSE,JP,Asia Pacific,Tokyo,72,6.66
168.138.202.169,2087,2087,TRUE,JP,Asia Pacific,Tokyo,148,6.66
132.145.120.103,2053,2053,TRUE,JP,Asia Pacific,Tokyo,108,6.66
138.3.223.50,2053,2053,TRUE,JP,Asia Pacific,Tokyo,80,6.66
158.101.69.144,2083,2083,TRUE,JP,Asia Pacific,Tokyo,74,6.65
140.238.61.78,8080,8080,FALSE,JP,Asia Pacific,Tokyo,79,6.65
158.101.133.129,2083,2083,TRUE,JP,Asia Pacific,Tokyo,80,6.64
141.147.178.202,2087,2087,TRUE,JP,Asia Pacific,Tokyo,78,6.64
158.101.146.160,8080,8080,FALSE,JP,Asia Pacific,Tokyo,82,6.63
131.186.47.255,2096,2096,TRUE,JP,Asia Pacific,Tokyo,92,6.62
158.101.136.239,8080,8080,FALSE,JP,Asia Pacific,Tokyo,80,6.62
138.3.216.67,2096,2096,TRUE,JP,Asia Pacific,Tokyo,79,6.61
168.138.196.237,8443,8443,TRUE,JP,Asia Pacific,Tokyo,173,6.61
140.238.51.89,8080,8080,FALSE,JP,Asia Pacific,Tokyo,75,6.61
158.101.155.158,8443,8443,TRUE,JP,Asia Pacific,Tokyo,102,6.6
132.145.123.238,2053,2053,TRUE,JP,Asia Pacific,Tokyo,81,6.59
131.186.47.255,2087,2087,TRUE,JP,Asia Pacific,Tokyo,152,6.58
151.145.71.40,2053,2053,TRUE,JP,Asia Pacific,Tokyo,102,6.58
151.145.71.127,2086,2086,FALSE,JP,Asia Pacific,Tokyo,78,6.58
168.138.212.74,8443,8443,TRUE,JP,Asia Pacific,Tokyo,144,6.58
158.101.140.154,2083,2083,TRUE,JP,Asia Pacific,Tokyo,107,6.57
151.145.74.56,2052,2052,FALSE,JP,Asia Pacific,Tokyo,85,6.57
138.3.223.50,2083,2083,TRUE,JP,Asia Pacific,Tokyo,82,6.56
131.186.63.127,2082,2082,FALSE,JP,Asia Pacific,Tokyo,75,6.55
138.3.212.226,2095,2095,FALSE,JP,Asia Pacific,Tokyo,72,6.55
158.101.81.4,2082,2082,FALSE,JP,Asia Pacific,Tokyo,78,6.55
168.138.209.244,2096,2096,TRUE,JP,Asia Pacific,Tokyo,165,6.52
138.3.212.144,2083,2083,TRUE,JP,Asia Pacific,Tokyo,82,6.52
140.238.39.87,2082,2082,FALSE,JP,Asia Pacific,Tokyo,75,6.52
138.3.217.39,2083,2083,TRUE,JP,Asia Pacific,Tokyo,75,6.52
132.145.120.182,8880,8880,FALSE,JP,Asia Pacific,Tokyo,69,6.51
151.145.65.8,2086,2086,FALSE,JP,Asia Pacific,Tokyo,70,6.51
138.3.222.204,2096,2096,TRUE,JP,Asia Pacific,Tokyo,103,6.51
158.101.144.34,80,80,FALSE,JP,Asia Pacific,Tokyo,82,6.5
168.138.211.188,2052,2052,FALSE,HK,Asia Pacific,Hong Kong,132,6.48
151.145.70.28,2082,2082,FALSE,JP,Asia Pacific,Tokyo,75,6.48
138.3.210.114,2052,2052,FALSE,JP,Asia Pacific,Tokyo,76,6.46
132.145.126.204,2087,2087,TRUE,JP,Asia Pacific,Tokyo,101,6.46
141.147.181.242,8443,8443,TRUE,JP,Asia Pacific,Tokyo,90,6.45
132.145.114.4,8443,8443,TRUE,JP,Asia Pacific,Tokyo,137,6.45
132.145.126.21,2087,2087,TRUE,JP,Asia Pacific,Tokyo,81,6.43
168.138.205.195,2053,2053,TRUE,JP,Asia Pacific,Tokyo,111,6.43
138.3.223.50,2087,2087,TRUE,JP,Asia Pacific,Tokyo,99,6.43
131.186.63.184,80,80,FALSE,JP,Asia Pacific,Tokyo,80,6.42
131.186.61.45,2096,2096,TRUE,JP,Asia Pacific,Tokyo,87,6.42
168.138.215.188,8443,8443,TRUE,JP,Asia Pacific,Tokyo,169,6.41
168.138.212.40,80,80,FALSE,JP,Asia Pacific,Tokyo,102,6.39
141.147.26.22,443,443,TRUE,DE,Europe,DEnkfurt,153,6.38
158.101.146.165,2096,2096,TRUE,JP,Asia Pacific,Tokyo,105,6.38
132.145.120.197,2096,2096,TRUE,JP,Asia Pacific,Tokyo,145,6.37
138.3.215.11,8880,8880,FALSE,HK,Asia Pacific,Hong Kong,129,6.37
131.186.37.49,2087,2087,TRUE,JP,Asia Pacific,Tokyo,129,6.36
131.186.59.94,8443,8443,TRUE,JP,Asia Pacific,Tokyo,126,6.36
132.145.127.21,2053,2053,TRUE,JP,Asia Pacific,Tokyo,69,6.36
140.238.35.138,2086,2086,FALSE,JP,Asia Pacific,Tokyo,80,6.35
158.101.139.42,8443,8443,TRUE,JP,Asia Pacific,Tokyo,100,6.35
151.145.69.105,80,80,FALSE,HK,Asia Pacific,Hong Kong,131,6.35
158.101.152.221,2087,2087,TRUE,JP,Asia Pacific,Tokyo,89,6.34
132.145.123.159,2083,2083,TRUE,JP,Asia Pacific,Tokyo,76,6.34
131.186.47.223,2086,2086,FALSE,JP,Asia Pacific,Tokyo,70,6.34
151.145.69.174,80,80,FALSE,JP,Asia Pacific,Tokyo,73,6.34
168.138.205.195,2096,2096,TRUE,JP,Asia Pacific,Tokyo,118,6.33
151.145.65.203,8880,8880,FALSE,JP,Asia Pacific,Tokyo,83,6.32
132.145.121.175,2087,2087,TRUE,JP,Asia Pacific,Tokyo,139,6.31
158.101.140.255,2087,2087,TRUE,JP,Asia Pacific,Tokyo,100,6.31
158.101.145.246,2052,2052,FALSE,JP,Asia Pacific,Tokyo,86,6.31
138.3.223.50,2096,2096,TRUE,JP,Asia Pacific,Tokyo,92,6.3
151.145.74.56,2087,2087,TRUE,JP,Asia Pacific,Tokyo,148,6.3
138.3.222.204,2083,2083,TRUE,JP,Asia Pacific,Tokyo,71,6.29
131.186.63.127,80,80,FALSE,JP,Asia Pacific,Tokyo,75,6.29
168.138.211.131,2052,2052,FALSE,JP,Asia Pacific,Tokyo,89,6.29
138.3.222.204,8880,8880,FALSE,JP,Asia Pacific,Tokyo,70,6.28
138.3.212.144,8080,8080,FALSE,JP,Asia Pacific,Tokyo,81,6.25
132.145.112.168,2095,2095,FALSE,JP,Asia Pacific,Tokyo,77,6.24
140.238.60.71,80,80,FALSE,JP,Asia Pacific,Tokyo,84,6.23
141.147.27.75,443,443,TRUE,DE,Europe,DEnkfurt,209,6.19
168.138.217.146,2053,2053,TRUE,JP,Asia Pacific,Tokyo,105,6.19
144.24.173.250,2096,443,TRUE,DE,Europe,DEnkfurt,188,6.19
151.145.66.219,2096,2096,TRUE,JP,Asia Pacific,Tokyo,106,6.18
158.101.152.221,2053,2053,TRUE,JP,Asia Pacific,Tokyo,100,6.18
138.3.212.226,2083,2083,TRUE,JP,Asia Pacific,Tokyo,84,6.18
131.186.63.35,2087,2087,TRUE,JP,Asia Pacific,Tokyo,82,6.17
131.186.47.255,2086,2086,FALSE,JP,Asia Pacific,Tokyo,81,6.17
168.138.206.68,2052,2052,FALSE,JP,Asia Pacific,Tokyo,73,6.16
141.147.165.179,2096,2096,TRUE,JP,Asia Pacific,Tokyo,69,6.16
168.138.184.64,2096,2096,TRUE,SG,Asia Pacific,SGgapore,84,6.16
158.101.94.15,2053,2053,TRUE,JP,Asia Pacific,Tokyo,74,6.15
168.138.206.68,8080,8080,FALSE,JP,Asia Pacific,Tokyo,72,6.15
138.3.210.114,2083,2083,TRUE,JP,Asia Pacific,Tokyo,97,6.15
168.138.211.188,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,204,6.14
138.3.218.160,2082,2082,FALSE,JP,Asia Pacific,Tokyo,87,6.13
144.24.186.54,443,443,TRUE,DE,Europe,DEnkfurt,163,6.12
151.145.65.203,2052,2052,FALSE,JP,Asia Pacific,Tokyo,81,6.11
140.238.32.184,2082,2082,FALSE,JP,Asia Pacific,Tokyo,91,6.11
168.138.196.164,8443,8443,TRUE,HK,Asia Pacific,Hong Kong,235,6.11
168.138.212.40,8443,8443,TRUE,JP,Asia Pacific,Tokyo,102,6.1
168.138.206.236,2083,2083,TRUE,JP,Asia Pacific,Tokyo,91,6.1
138.3.211.101,2086,2086,FALSE,JP,Asia Pacific,Tokyo,80,6.08
131.186.45.88,2086,2086,FALSE,JP,Asia Pacific,Tokyo,73,6.07
132.145.54.84,8443,443,TRUE,GB,Europe,London,189,6.06
138.3.223.70,2053,2053,TRUE,JP,Asia Pacific,Tokyo,83,6.06
168.138.209.84,2096,2096,TRUE,JP,Asia Pacific,Tokyo,140,6.05
132.145.125.165,8443,8443,TRUE,JP,Asia Pacific,Tokyo,77,6.05
138.3.211.101,2087,2087,TRUE,JP,Asia Pacific,Tokyo,191,6.03
168.138.211.131,2096,2096,TRUE,JP,Asia Pacific,Tokyo,100,6.01
168.138.197.222,8443,8443,TRUE,JP,Asia Pacific,Tokyo,137,6
132.145.122.95,8880,8880,FALSE,JP,Asia Pacific,Tokyo,75,6
158.101.148.221,2082,2082,FALSE,HK,Asia Pacific,Hong Kong,137,6
131.186.40.31,80,80,FALSE,HK,Asia Pacific,Hong Kong,129,6
131.186.62.26,2082,2082,FALSE,JP,Asia Pacific,Tokyo,67,5.99
168.138.198.53,2053,2053,TRUE,JP,Asia Pacific,Tokyo,141,5.99
168.138.195.31,2053,2053,TRUE,JP,Asia Pacific,Tokyo,194,5.99
151.145.75.28,8443,8443,TRUE,JP,Asia Pacific,Tokyo,80,5.96
168.138.198.202,80,80,FALSE,JP,Asia Pacific,Tokyo,79,5.96
168.138.211.131,2083,2083,TRUE,JP,Asia Pacific,Tokyo,105,5.96
168.138.211.188,80,80,FALSE,HK,Asia Pacific,Hong Kong,144,5.95
138.3.222.204,8443,8443,TRUE,JP,Asia Pacific,Tokyo,73,5.95
151.145.74.56,2053,2053,TRUE,JP,Asia Pacific,Tokyo,96,5.94
131.186.40.31,2095,2095,FALSE,HK,Asia Pacific,Hong Kong,132,5.94
151.145.71.127,8443,8443,TRUE,JP,Asia Pacific,Tokyo,173,5.94
132.145.117.216,2096,2096,TRUE,JP,Asia Pacific,Tokyo,113,5.93
140.238.51.184,80,80,FALSE,JP,Asia Pacific,Tokyo,75,5.93
158.101.146.160,2082,2082,FALSE,JP,Asia Pacific,Tokyo,81,5.93
132.145.54.84,2053,443,TRUE,GB,Europe,London,182,5.92
132.145.114.14,2083,2083,TRUE,JP,Asia Pacific,Tokyo,97,5.92
138.3.217.39,2086,2086,FALSE,JP,Asia Pacific,Tokyo,76,5.91
158.101.158.238,8443,8443,TRUE,JP,Asia Pacific,Tokyo,82,5.9
168.138.198.53,80,80,FALSE,JP,Asia Pacific,Tokyo,98,5.88
138.3.217.39,2096,2096,TRUE,JP,Asia Pacific,Tokyo,90,5.88
138.3.212.144,2053,2053,TRUE,JP,Asia Pacific,Tokyo,148,5.85
138.3.216.67,8080,8080,FALSE,JP,Asia Pacific,Tokyo,84,5.84
131.186.61.45,2082,2082,FALSE,JP,Asia Pacific,Tokyo,70,5.84
158.101.65.24,2096,2096,TRUE,JP,Asia Pacific,Tokyo,85,5.84
140.238.40.136,2052,2052,FALSE,JP,Asia Pacific,Tokyo,90,5.83
140.238.60.177,2096,2096,TRUE,JP,Asia Pacific,Tokyo,82,5.82
158.101.143.49,2053,2053,TRUE,JP,Asia Pacific,Tokyo,131,5.8
158.101.144.34,2086,2086,FALSE,JP,Asia Pacific,Tokyo,72,5.8
158.101.149.52,8080,8080,FALSE,JP,Asia Pacific,Tokyo,71,5.79
151.145.69.105,2086,2086,FALSE,HK,Asia Pacific,Hong Kong,140,5.78
168.138.194.121,2053,2053,TRUE,JP,Asia Pacific,Tokyo,165,5.78
131.186.47.255,2053,2053,TRUE,JP,Asia Pacific,Tokyo,106,5.77
151.145.69.174,8880,8880,FALSE,JP,Asia Pacific,Tokyo,77,5.75
132.145.121.242,2096,2096,TRUE,HK,Asia Pacific,Hong Kong,155,5.74
168.138.211.217,2052,2052,FALSE,JP,Asia Pacific,Tokyo,81,5.72
140.238.35.195,2052,2052,FALSE,JP,Asia Pacific,Tokyo,71,5.71
131.186.60.162,8080,8080,FALSE,JP,Asia Pacific,Tokyo,71,5.7
158.101.142.103,2083,2083,TRUE,JP,Asia Pacific,Tokyo,77,5.67
84.235.160.223,443,443,TRUE,DE,Europe,DEnkfurt,159,5.67
131.186.37.49,8080,8080,FALSE,JP,Asia Pacific,Tokyo,86,5.67
158.101.154.70,2087,2087,TRUE,JP,Asia Pacific,Tokyo,92,5.66
168.138.205.38,2053,2053,TRUE,JP,Asia Pacific,Tokyo,230,5.66
168.138.200.155,2096,2096,TRUE,JP,Asia Pacific,Tokyo,179,5.65
